bound,length,time(ms),swaps,jumps,partsSorted?,array
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 622216
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622221
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622222
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622223
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622224
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622225
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 622226
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622231
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622232
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 622233
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 622234
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 622235
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622236
6.0, 6.0, 5.0E-4, 6.0, 19.0, product, 622241
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 622242
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 622243
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 622244
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 622245
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622246
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 622251
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622252
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622253
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622254
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622255
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622256
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622261
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622262
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622263
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 622264
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622265
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 622266
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622311
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622312
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622313
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622314
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622315
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 622316
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622321
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622322
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622323
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622324
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622325
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 622326
6.0, 6.0, 3.0E-4, 7.0, 19.0, product, 622331
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622332
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622333
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622334
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622335
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622336
6.0, 6.0, 3.0E-4, 8.0, 19.0, product, 622341
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622342
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622343
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622344
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622345
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622346
6.0, 6.0, 2.0E-4, 8.0, 19.0, product, 622351
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 622352
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622353
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622354
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622355
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 622356
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622361
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622362
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622363
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622364
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622365
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622366
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 622411
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 622412
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 622413
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622414
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622415
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 622416
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622421
6.0, 6.0, 1.0E-4, 3.0, 19.0, product, 622422
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622423
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 622424
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622425
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 622426
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 622431
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622432
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622433
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622434
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622435
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 622436
6.0, 6.0, 3.0E-4, 7.0, 19.0, product, 622441
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622442
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622443
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622444
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622445
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622446
6.0, 6.0, 3.0E-4, 8.0, 19.0, product, 622451
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 622452
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 622453
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622454
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622455
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622456
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 622461
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622462
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622463
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622464
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622465
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622466
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622511
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622512
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622513
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622514
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 622515
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 622516
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 622521
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 622522
6.0, 6.0, 0.0011, 3.0, 19.0, product, 622523
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 622524
6.0, 6.0, 8.0E-4, 2.0, 19.0, product, 622525
6.0, 6.0, 5.0E-4, 1.0, 14.0, product, 622526
6.0, 6.0, 6.0E-4, 7.0, 19.0, product, 622531
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622532
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622533
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622534
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622535
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622536
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 622541
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622542
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622543
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 622544
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 622545
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622546
6.0, 6.0, 3.0E-4, 7.0, 19.0, product, 622551
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622552
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622553
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 622554
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 622555
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622556
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622561
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622562
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622563
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622564
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622565
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622566
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622611
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622612
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622613
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622614
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 622615
6.0, 6.0, 7.0E-4, 1.0, 14.0, product, 622616
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622621
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622622
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 622623
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622624
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622625
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 622626
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622631
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622632
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622633
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622634
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622635
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622636
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622641
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622642
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 622643
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622644
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 622645
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 622646
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 622651
6.0, 6.0, 9.0E-4, 4.0, 19.0, product, 622652
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622653
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 622654
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 622655
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 622656
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 622661
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622662
6.0, 6.0, 7.0E-4, 3.0, 19.0, product, 622663
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 622664
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 622665
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 622666
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623111
6.0, 6.0, 8.0E-4, 4.0, 19.0, product, 623112
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623113
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623114
6.0, 6.0, 6.0E-4, 4.0, 19.0, product, 623115
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623116
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623121
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623122
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623123
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623124
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623125
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623126
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623131
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623132
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623133
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623134
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623135
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 623136
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623141
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623142
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623143
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623144
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623145
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623146
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 623151
6.0, 6.0, 0.0018, 5.0, 19.0, product, 623152
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 623153
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623154
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623155
6.0, 6.0, 8.0E-4, 2.0, 14.0, product, 623156
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 623161
6.0, 6.0, 7.0E-4, 3.0, 14.0, product, 623162
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623163
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623164
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623165
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 623166
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623211
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623212
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623213
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623214
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623215
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 623216
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 623221
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 623222
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623223
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623224
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623225
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 623226
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 623231
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623232
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623233
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623234
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623235
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623236
6.0, 6.0, 4.0E-4, 7.0, 19.0, product, 623241
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623242
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623243
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 623244
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623245
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623246
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 623251
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623252
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623253
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623254
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623255
6.0, 6.0, 6.0E-4, 2.0, 14.0, product, 623256
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623261
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 623262
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623263
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623264
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623265
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623266
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623311
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623312
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623313
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623314
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623315
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623316
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623321
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623322
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623323
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623324
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623325
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 623326
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623331
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623332
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623333
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623334
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623335
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623336
6.0, 6.0, 3.0E-4, 8.0, 19.0, product, 623341
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 623342
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623343
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623344
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623345
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623346
6.0, 6.0, 3.0E-4, 8.0, 19.0, product, 623351
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623352
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623353
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623354
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623355
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623356
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 623361
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 623362
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623363
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623364
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623365
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623366
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623411
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623412
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623413
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 623414
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623415
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 623416
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 623421
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623422
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623423
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 623424
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623425
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623426
6.0, 6.0, 4.0E-4, 7.0, 19.0, product, 623431
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 623432
6.0, 6.0, 0.001, 4.0, 19.0, product, 623433
6.0, 6.0, 9.0E-4, 3.0, 19.0, product, 623434
6.0, 6.0, 7.0E-4, 3.0, 19.0, product, 623435
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 623436
6.0, 6.0, 4.0E-4, 8.0, 19.0, product, 623441
6.0, 6.0, 5.0E-4, 6.0, 19.0, product, 623442
6.0, 6.0, 5.0E-4, 6.0, 19.0, product, 623443
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623444
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623445
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 623446
6.0, 6.0, 2.0E-4, 9.0, 19.0, product, 623451
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 623452
6.0, 6.0, 4.0E-4, 7.0, 19.0, product, 623453
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623454
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623455
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623456
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 623461
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623462
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623463
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623464
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623465
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623466
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623511
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623512
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623513
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623514
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 623515
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 623516
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623521
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623522
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623523
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623524
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 623525
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623526
6.0, 6.0, 7.0E-4, 7.0, 19.0, product, 623531
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623532
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623533
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623534
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623535
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 623536
6.0, 6.0, 4.0E-4, 8.0, 19.0, product, 623541
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 623542
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 623543
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623544
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 623545
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623546
6.0, 6.0, 4.0E-4, 8.0, 19.0, product, 623551
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 623552
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623553
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 623554
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623555
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623556
6.0, 6.0, 3.0E-4, 7.0, 19.0, product, 623561
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623562
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623563
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623564
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 623565
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623566
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 623611
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 623612
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 623613
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623614
6.0, 6.0, 7.0E-4, 2.0, 14.0, product, 623615
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623616
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623621
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 623622
6.0, 6.0, 7.0E-4, 2.0, 14.0, product, 623623
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623624
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 623625
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 623626
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623631
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 623632
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623633
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623634
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623635
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 623636
6.0, 6.0, 3.0E-4, 7.0, 19.0, product, 623641
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623642
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623643
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623644
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623645
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 623646
6.0, 6.0, 2.0E-4, 7.0, 19.0, product, 623651
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623652
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 623653
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 623654
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 623655
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 623656
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 623661
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 623662
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623663
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 623664
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 623665
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 623666
6.0, 6.0, 9.0E-4, 5.0, 19.0, product, 624111
6.0, 6.0, 9.0E-4, 4.0, 19.0, product, 624112
6.0, 6.0, 0.0014, 5.0, 19.0, product, 624113
6.0, 6.0, 8.0E-4, 4.0, 19.0, product, 624114
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 624115
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 624116
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 624121
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 624122
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 624123
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 624124
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 624125
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 624126
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 624131
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 624132
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 624133
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 624134
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 624135
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 624136
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 624141
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 624142
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 624143
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 624144
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 624145
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 624146
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 624151
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 624152
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 624153
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 624154
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 624155
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 624156
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 624161
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 624162
